time(sec),Fx1,Fy1,Fz1,COPx1,COPy1,COPz1,Tz1,Fx2,Fy2,Fz2,COPx2,COPy2,COPz2,Tz2,Fx3,Fy3,Fz3,COPx3,COPy3,COPz3,Tz3
6.844167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,66.528400,-9.765380,520.630000,336.928000,202.814000,0.000000,4.850807,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.845000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,67.138700,-10.070600,520.630000,335.170000,203.986000,0.000000,4.650118,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.845833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,66.833500,-9.155030,520.630000,335.522000,202.110000,0.000000,4.586094,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.846667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,66.528400,-9.460210,516.357000,334.043000,202.601000,0.000000,4.889624,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.847500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,67.443900,-9.765380,520.020000,334.507000,201.174000,0.000000,4.536023,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.848333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,66.528400,-9.460210,521.240000,334.778000,202.342000,0.000000,4.696247,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.849167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,67.443900,-9.460210,524.902000,333.140000,202.791000,0.000000,4.438517,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.850000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,66.833500,-9.460210,522.461000,334.346000,203.505000,0.000000,4.495942,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.850833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,65.612800,-10.986100,522.461000,331.893000,203.738000,0.000000,4.715510,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.851667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,65.307700,-10.070600,523.071000,333.256000,202.100000,0.000000,4.591924,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.852500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,61.645500,-8.849870,523.682000,332.867000,202.797000,0.000000,4.400061,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.853333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,64.697300,-9.765390,525.513000,331.707000,202.788000,0.000000,4.243667,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.854167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,63.781800,-9.765390,524.902000,333.837000,203.023000,0.000000,4.368464,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.855000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,64.697300,-9.460220,523.071000,332.205000,203.501000,0.000000,4.559492,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.855833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,63.476600,-7.018810,521.851000,331.579000,203.275000,0.000000,4.274753,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.856667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,62.866300,-9.460220,524.902000,331.047000,204.186000,0.000000,4.493640,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.857500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,62.866200,-8.849870,523.682000,330.769000,203.963000,0.000000,4.275100,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.858333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,62.255900,-9.460220,524.902000,331.395000,203.256000,0.000000,4.528029,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.859167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,63.476600,-10.070600,526.733000,330.939000,202.318000,0.000000,4.303933,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.860000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,62.255900,-10.680900,524.902000,331.047000,203.721000,0.000000,4.316924,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.860833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,63.476600,-9.765400,527.954000,330.173000,203.237000,0.000000,3.429815,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.861667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,62.255900,-9.765400,525.513000,330.314000,203.717000,0.000000,4.372654,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.862500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,63.171400,-10.375700,525.513000,328.920000,203.717000,0.000000,4.380093,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.863333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,62.255900,-9.155050,523.682000,330.070000,203.497000,0.000000,4.612871,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.864167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.119700,-10.070600,527.954000,329.480000,205.087000,0.000000,4.447930,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.865000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,61.340400,-9.460230,526.123000,332.715000,203.944000,0.000000,4.213528,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.865833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,61.035200,-10.070600,526.733000,328.853000,203.940000,0.000000,4.284706,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.866667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,62.866300,-10.680900,527.954000,327.746000,203.237000,0.000000,4.070410,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.867500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,61.340400,-10.680900,528.564000,327.021000,203.926000,0.000000,4.466201,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.868333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.730000,-10.986100,532.837000,327.148000,203.666000,0.000000,4.366107,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.869167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.204200,-10.986100,528.564000,327.367000,203.464000,0.000000,4.167850,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.870000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.119700,-13.427500,528.564000,327.021000,203.464000,0.000000,4.233189,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.870833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.814500,-11.291300,529.785000,327.304000,203.687000,0.000000,4.282494,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.871667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.119700,-10.986100,530.396000,325.201000,204.373000,0.000000,4.201874,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.872500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.730000,-10.070600,530.396000,325.547000,204.373000,0.000000,4.276506,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.873333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.119700,-11.291300,532.837000,325.773000,204.582000,0.000000,4.411699,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.874167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.730000,-11.596500,531.616000,325.144000,204.133000,0.000000,4.296239,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.875000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.509300,-12.817200,531.616000,325.832000,204.593000,0.000000,4.449640,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.875833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,61.035200,-13.732700,532.837000,324.399000,203.895000,0.000000,4.234906,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.876667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.730000,-13.122300,532.837000,325.773000,204.124000,0.000000,4.250762,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.877500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.424900,-13.427500,535.889000,323.235000,204.556000,0.000000,3.059214,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.878333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,61.340400,-13.732700,532.227000,323.739000,205.505000,0.000000,4.234239,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.879167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,61.035200,-14.343000,531.616000,322.733000,205.052000,0.000000,4.296519,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.880000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,60.119700,-13.732700,534.668000,323.288000,204.566000,0.000000,4.256424,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.880833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.204200,-14.343000,533.447000,323.341000,205.950000,0.000000,4.623815,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.881667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,58.593800,-15.868900,533.447000,321.281000,205.721000,0.000000,4.335031,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.882500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.204200,-15.868900,526.123000,322.274000,205.569000,0.000000,4.436832,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.883333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,58.899000,-15.563800,534.058000,322.286000,205.486000,0.000000,4.332085,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.884167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,58.899000,-14.648200,534.668000,321.233000,205.480000,0.000000,4.479012,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.885000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.509300,-15.563700,536.499000,320.478000,205.233000,0.000000,4.200686,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.885833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.509300,-15.563700,537.720000,321.112000,205.448000,0.000000,4.314898,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.886667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,58.288700,-17.394800,535.889000,320.843000,205.695000,0.000000,4.448174,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.887500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,59.509300,-16.784500,535.278000,321.209000,204.561000,0.000000,4.106414,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.888333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,57.983500,-17.394800,536.499000,320.478000,205.688000,0.000000,4.348131,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.889167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,57.373100,-17.394800,535.889000,320.501000,205.695000,0.000000,3.979251,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.890000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,57.373100,-18.005200,535.278000,319.498000,205.017000,0.000000,4.392566,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.890833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,57.373100,-18.615500,535.889000,319.476000,206.150000,0.000000,4.560620,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.891667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,57.067900,-18.005200,536.499000,317.747000,206.598000,0.000000,3.991972,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.892500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.931700,-18.615500,536.499000,319.113000,207.509000,0.000000,4.521940,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.893333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,56.152400,-19.531000,536.499000,317.065000,206.371000,0.000000,4.444703,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.894167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,56.152400,-18.920700,536.499000,318.089000,206.598000,0.000000,4.283310,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.895000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.626500,-18.920700,537.720000,317.367000,207.719000,0.000000,4.503918,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.895833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,56.457600,-20.141400,535.889000,316.059000,206.834000,0.000000,4.279842,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.896667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,56.152400,-19.531000,529.785000,318.318000,206.221000,0.000000,4.552313,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.897500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.321400,-19.836200,538.940000,315.629000,206.569000,0.000000,4.328967,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.898333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.931700,-18.005200,536.499000,315.700000,206.598000,0.000000,4.307231,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.899167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.542100,-20.446600,535.889000,316.059000,207.517000,0.000000,4.499522,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.900000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,56.457600,-19.836200,537.720000,314.983000,207.265000,0.000000,4.369480,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.900833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.236900,-19.836200,536.499000,314.334000,206.826000,0.000000,4.506599,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.901667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.236900,-21.056900,537.109000,313.977000,207.273000,0.000000,4.358160,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.902500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.236900,-21.362100,535.278000,313.683000,207.070000,0.000000,4.070272,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.903333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.236900,-21.667300,535.889000,314.351000,207.517000,0.000000,4.388273,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.904167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,57.678300,-21.972400,535.889000,313.326000,206.834000,0.000000,4.532198,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.905000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.542100,-22.277600,534.058000,313.029000,207.314000,0.000000,4.450150,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.905833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.847300,-21.972500,536.499000,311.945000,207.964000,0.000000,3.636919,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.906667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.847300,-21.972500,532.227000,311.353000,209.174000,0.000000,4.515457,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.907500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.931700,-21.972500,534.058000,310.629000,208.000000,0.000000,4.426659,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.908333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.321400,-22.888000,532.837000,310.997000,207.560000,0.000000,4.690689,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.909167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,53.405900,-22.888000,532.837000,309.622000,209.393000,0.000000,4.658640,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.910000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.542100,-24.108700,532.837000,311.340000,208.018000,0.000000,4.563949,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.910833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.931700,-22.888000,526.733000,309.733000,208.111000,0.000000,4.605090,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.911667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.847300,-23.193200,532.227000,309.977000,207.569000,0.000000,4.590877,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.912500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.626600,-22.888000,530.396000,309.666000,208.285000,0.000000,4.610587,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.913333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,55.236900,-22.888000,532.837000,308.591000,207.789000,0.000000,4.838301,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.914167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,56.152400,-22.888000,533.447000,309.954000,208.238000,0.000000,4.627181,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.915000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.321400,-25.329400,531.006000,308.276000,208.276000,0.000000,4.595960,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
6.915833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,54.016200,-23.803500,531.006000,308.621000,208.506000,0.000000,4.692992,-0.000000,-0.000000,-0.000000,-900.000000,200.000000,0.000000,0.000000,
